id,content,named_entities,channel
53255227,"Graphene Oxide (GO)  Graphene Oxide (GO) discoveries: GO fibres are in plastic masks. GO fibres are on PCR test swabs. GO is in all Covid-19 vaccines. GO creates thromboses. GO causes blood clots. GO disrupts the immune system. GO can trigger a cytokine storm. GO toxicity can instigate pneumonia. GO creates a metallic taste in the mouth. GO causes inflammation of the mucous membranes. GO produces a loss in the sense of taste and smell. GO is magnetic (especially at the injection site.) GO blocks detoxification in the body by blocking glutathione. GO may be activated by 5G frequencies. GO was already included as an adjuvant in the flu shots in 2019. GO passes thru the blood-brain barrier.  So graphene oxide can act as a solo trigger for most COVID symptoms. This is not a VIRUS or spike protein, but a chemical warfare agent.  Source: Telegram channel: t.me/GrapheneAgenda  Conclusion: Initial Strategies for the Detoxification of Graphene Oxide include: C60*, Activated Charcoal*, Charcoal* and Ozone (and other oxygen therapies such as MMS, etc.)   *https://shop.davidwolfe.com/collections/c60","[{u'text': u'Graphene Oxide', u'type': u'PERSON'}, {u'text': u'Graphene Oxide', u'type': u'PERSON'}, {u'text': u'PCR', u'type': u'ORG'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'2019', u'type': u'DATE'}, {u'text': u'VIRUS', u'type': u'ORG'}, {u'text': u'spike protein', u'type': u'PERSON'}, {u'text': u'C60', u'type': u'ORG'}, {u'text': u'MMS', u'type': u'ORG'}]",135830
53265847,"Another vaccine warning. Do follow me here on telegram and lets evolve toghether. Also, very important, 5G will be deployed in some areas and we need to protect ourselves Protect yourself from 5G and Wifi radiations, more info on this link: https://dq271.isrefer.com/go/AultHome/AUL651/ Join our 25000 members group to stop the vaccines, daily chat and friendship: https://t.me/nocovidvaccines","[{u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'Wifi', u'type': u'PERSON'}, {u'text': u'25000', u'type': u'CARDINAL'}, {u'text': u'daily', u'type': u'DATE'}]",135783
53265861,"Luciferase is shown in the covid vaccines and mother and daughter did a small uv light test. The results are here. What is happening in schools today?  Protect yourself from 5G and Wifi radiations, more info on this link: https://dq271.isrefer.com/go/AultHome/AUL651/","[{u'text': u'today', u'type': u'DATE'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'Wifi', u'type': u'PERSON'}]",135783
53306668,Remember the guy that blew up the 5G ATT building with the truck playing the recording,"[{u'text': u'5', u'type': u'CARDINAL'}]",58485
53307739,"True! Or, maybe, they won't start dropping until they get a jolt of 5G", 966729,58485
53307829,I find this interesting. More than ever people are buying 5G blockers and removing themselves from more usages of power,"[{u'text': u'5', u'type': u'CARDINAL'}]",58485
53311437,The persons body disintegrated. And they did it to stop 5G and the reptilians which some believe are underneath us and within the MSM and Politicans,"[{u'text': u'MSM', u'type': u'ORG'}, {u'text': u'Politicans', u'type': u'NORP'}]",58485
53337032,Noticing these satellite dishes now on the 5G towers that appear the next morning after you wake up?  Recently Big Tech stated We believe we have 6G ready.   Really?  What are we really paying for,"[{u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'the next morning', u'type': u'TIME'}, {u'text': u'6', u'type': u'CARDINAL'}]",58485
53337183,I'm confused if they already have 6G why don't they skip 5G,"[{u'text': u'6', u'type': u'CARDINAL'}, {u'text': u'5', u'type': u'CARDINAL'}]",58485
53348268,Hawks Circling Around 5G Towers,[],58485
53352773,"I just arrived in Wilmington NC, and they have 5Ge....","[{u'text': u'Wilmington NC', u'type': u'GPE'}, {u'text': u'5Ge', u'type': u'ORG'}]",58485
53383342,"And........for the record. The 5G towers are mostly on utility poles, street lamps and other types of poles in your metro areas.","[{u'text': u'5', u'type': u'CARDINAL'}]",58485
53383918,"Correct me if I'm wrong, but aren't most cell towers too high for the 5G to work right?  I thought the story they push about why they wanted them on streetlights and buildings is it supposedly doesn't work right if they're over 50-60 feet high?  I'm coming from the power side of them asking to attach to our poles, so I may not have accurate info.  Also, why would they need our poles if they could attach to the towers they already own? (they being telecom companies)", 970289,58485
53384175,"The FCC approved 5G on private property as of few weeks ago, and reps just put a stop to it last week","[{u'text': u'FCC', u'type': u'ORG'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'last week', u'type': u'DATE'}]",58485
53384193,"I'm not buying into the whole 5G will turn us all into sick mutants, for this reason... President Trump ordered all the CCP 5G pulled off our cell towers soon after he took office. When they started using CCP made drones to spy on citizens not wearing a mask, President Trump also ordered those to be banned. I'm one of the Believers that djt is still working in the background, with the authority of the military, so I'm having trouble believing that 5G is going to hurt, at least those of us that have not had the shot. Just my opinion.  Carry on.","[{u'text': u'Trump', u'type': u'PERSON'}, {u'text': u'CCP', u'type': u'ORG'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'CCP', u'type': u'ORG'}, {u'text': u'Trump', u'type': u'PERSON'}, {u'text': u'one', u'type': u'CARDINAL'}, {u'text': u'Believers', u'type': u'ORG'}]",58485
53385983,That's correct. The 5G signal isn't as strong. Therefore it doesn't have the foot print that previous generations had. Plus utility/street/traffic poles are the most plentiful to help build the footprint.,"[{u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'poles', u'type': u'NORP'}]",58485
53422995,"Why, for goodness sake! They are slowly going to know your every move, what you buy at any grocery store, what you eat, how much you eat, who you talk to and what your taking about, how cool or warm you keep your home. On and on. We are getting close to the deep state having full control over us. With computers having to be hooked to the internet to even work, everyone has a cell phone that is a mini computer with a camera lens front and back, wireless towers everywhere, no one uses cash much, every transaction made with a credit card/ chip. They are pushing the vaccine. 5G phones. Who knows what the motive is there. 5G picks up on particles in the vax? If you doing as you are today to do, vote the way they want. They are gonna come after us. Something needs to happen quick!","[{u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'today', u'type': u'DATE'}]",135830
53481051,There have been over 300 deaths of CHILDREN since March aged between 12 and 18 after having the jab. Join our discussions group with 26000 members on telegram: https://t.me/nocovidvaccines Protect yourself from 5G and Wifi radiations from the people that took the  vaccine and are emmiting EMFs: https://dq271.isrefer.com/go/AultHome/AUL651/ If your employer or school pressures you then use a vaccine exemption document written by an MD send us a mail at thetruthjungle@protonmail.com,"[{u'text': u'300', u'type': u'CARDINAL'}, {u'text': u'March', u'type': u'DATE'}, {u'text': u'between 12 and 18', u'type': u'DATE'}, {u'text': u'26000', u'type': u'CARDINAL'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'Wifi', u'type': u'PERSON'}, {u'text': u'MD', u'type': u'GPE'}]",11865
53488785,"💎Crystal Of Light💎 Orgonite Collection On Sale! 🌟  👉🏼https://crystaloflight.com/collections/orgonite-pyramid  🛡Great Protection against 5G EMF and WIFI⚡️  Orgonite is a filter for toxic energy in the atmosphere. Made of resin, with a mix of metals and crystals that balance and harmonizes bio-energy (Vital Energy) that is known as Orgone Energy. Harmonize and transform negative energies to clean and positive one. It clean up human energy field and living spaces. More importantly it protect against EMF'S.   Get Yours Today at✨👇🏼  👉🏼https://crystaloflight.com/collections/orgonite-pyramid","[{u'text': u'Crystal Of LightU0001f48e Orgonite Collection On Sale', u'type': u'ORG'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'EMF', u'type': u'ORG'}, {u'text': u'WIFIu26a1ufe0fnnOrgonite', u'type': u'PERSON'}, {u'text': u'Orgone Energy', u'type': u'ORG'}, {u'text': u'Today', u'type': u'DATE'}, {u'text': u'u2728', u'type': u'ORG'}]",36181
53505134,⚠️ Vodafone Whistle-blower ⚠️  Ex Vodafone Boss exposes the purpose of 5G and the Internet of Things (TOT) with its correlation with Coronavirus... 📡💉☠️😱,"[{u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'TOT', u'type': u'ORG'}, {u'text': u'Coronavirus', u'type': u'ORG'}, {u'text': u'u2620', u'type': u'CARDINAL'}]",135783
53512203,"💎Crystal Of Light💎 Orgonite Collection On Sale! 🌟  👉🏼https://crystaloflight.com/collections/orgonite-pyramid  🛡Great Protection against 5G EMF and WIFI⚡️  Orgonite is a filter for toxic energy in the atmosphere. Made of resin, with a mix of metals and crystals that balance and harmonizes bio-energy (Vital Energy) that is known as Orgone Energy. Harmonize and transform negative energies to clean and positive one. It clean up human energy field and living spaces. More importantly it protect against EMF'S.   Get Yours Today at✨👇🏼  👉🏼https://crystaloflight.com/collections/orgonite-pyramid","[{u'text': u'Crystal Of LightU0001f48e Orgonite Collection On Sale', u'type': u'ORG'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'EMF', u'type': u'ORG'}, {u'text': u'WIFIu26a1ufe0fnnOrgonite', u'type': u'PERSON'}, {u'text': u'Orgone Energy', u'type': u'ORG'}, {u'text': u'Today', u'type': u'DATE'}, {u'text': u'u2728', u'type': u'ORG'}]",36181
53528357,Yes I asked actually also saw something on why he supported 5G if you haven't seen anything on it yet I can share but he's supposedly supporting it so he can control where they put the towers and how they get activated or something like that same reason why he did the warp speed with the vaccine and you're always have collateral damage you know you have to work the best to save the majority there's always going to be collateral damage but I'm a strong believer in Spock from Star Trek the needs of the many outweigh the needs of the few or the one so if I have to choose between allowing a couple to die and saving a few million as cold-hearted as it may be that you have to make that decision we can't hate Trump because of what he's doing is going to cost the lives of the few people or a few million people if he didn't do what he did it would cost the lives of hundreds of millions of people that is why I am so f****** glad I am not a leader,"[{u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'Spock', u'type': u'ORG'}, {u'text': u'Star Trek', u'type': u'WORK_OF_ART'}, {u'text': u'a few million', u'type': u'CARDINAL'}, {u'text': u'a few million', u'type': u'CARDINAL'}, {u'text': u'hundreds of millions', u'type': u'CARDINAL'}]",58485
53569273,Insane lightbulb flashes on the arm of a vaccinated person. Join our discussions group with 23000 members on telegram: https://t.me/nocovidvaccines Protect yourself from 5G and Wifi radiations from the people that took the  vaccine and are emmiting EMFs: https://dq271.isrefer.com/go/AultHome/AUL651/ If your employer or school pressures you then use a vaccine exemption document written by an MD send us a mail at thetruthjungle@protonmail.com  Join the USA no covid vaccines group to connect locally: https://t.me/nocovidvaccinesusa   @DevinDevasquez 🐸,"[{u'text': u'23000', u'type': u'CARDINAL'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'Wifi', u'type': u'PERSON'}, {u'text': u'MD', u'type': u'GPE'}, {u'text': u'USA', u'type': u'GPE'}, {u'text': u'@DevinDevasquez', u'type': u'NORP'}]",58485
53572862,"Dr T - you have to read this summary. It’s from Martin Geddes.  ""Inhalation of graphene oxide causes inflammation of the mucous membranes and as a result, the loss of the sense of taste and partial or complete loss of the sense of smell. Graphene oxide acquires powerful magnetic properties inside the body. This explains the magnetic phenomenon that millions of people around the world have already experienced, after various routes of administration of graphene oxide, of which the vaccine is but one. In short, graphene oxide is the alleged SARS-CoV-2, the “novel coronavirus” that supposedly caused the disease known as COVID-19. This is the real reason why we’ve never had real isolation and purification of the the novel coronavirus, which is a fact that is recognized at the highest levels of most health institutions in several countries when they were directly questioned about this. COVID-19, the disease is the result of introducing graphene oxide by various routes of administration. Graphene oxide is extremely potent and strong in aerosols, as is the alleged SARS-CoV-2. Like any material, graphene oxide has an “electronic absorption band”. This means that it absorbs a certain frequency that excites and oxidizes this material very rapidly, which attacks our bodies’ natural antioxidant glutathione reserves. This frequency is in the bandwidths of the new 5G network. That is why the deployment of these towers never stopped during the pandemic. In fact, they were among the few services that were maintained, along with the heightened state security around them. We suspect that during the 2019 anti-flu campaign, graphene oxide was introduced in these vials, since it was already being used as an adjuvant. With the subsequent 5G technology trials in different parts of the world, the COVID-19 disease developed in the interaction of the external electromagnetic fields and the graphene oxide now in their bodies. Recall that it all started in Wuhan. This was the first pilot sample city in the world for the 5G technology trial in late November 2019. There’s a coincidence in space and time. Both the pangolin and bat soup episodes were used for distraction. The purpose for the introduction of graphene oxide is even more obscure than you might imagine. Therefore, it is Moree than enough for you to assimilate this information and “reset” everything you thought you knew about the disease up to now. From the highest governmental institutions telling the population to protect themselves and even forcing them to ingest something that could potentially make them sick with the very illness, itself. Now that we know that the causative or etiological agent of the disease is actually a chemical poison and not a biological agent, we know how to attenuate it: By increasing glutathione levels. Glutathione is a natural antioxidant present in reserves in the human body. A few details will serve for you to fully understand everything that was poured into the media. Glutathione is found in extremely high levels in children. Therefore, the disease has hardly any impact on the child population. Glutathione levels drop considerably after 65 years of age. This is why COVID-19 is more prevalent in the elder population. Glutathione levels are very high in the athletic population. This is why only .22% of athletes had the disease. You will understand now why countless studies in practice have shown that treatment with N-acetyl cysteine (NAC), which is a precursor of glutathione or glutathione administered directly cured COVID-19 disease very quickly in patients, plain and simple because glutathione the levels were raised to cope with the administered toxicant called graphene oxide. The discovery made here by the 5th Column suggests an ongoing full-scale attack of state bioterrorism – or at least with the complicity of governments – against the entire world population, constituting crimes against humanity.""","[{u'text': u'Martin Geddes', u'type': u'PERSON'}, {u'text': u'Graphene', u'type': u'PERSON'}, {u'text': u'millions', u'type': u'CARDINAL'}, {u'text': u'one', u'type': u'CARDINAL'}, {u'text': u'COVID-19', u'type': u'ORG'}, {u'text': u'COVID-19', u'type': u'PERSON'}, {u'text': u'Graphene', u'type': u'PERSON'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'2019', u'type': u'DATE'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'Wuhan', u'type': u'GPE'}, {u'text': u'first', u'type': u'ORDINAL'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'late November 2019', u'type': u'DATE'}, {u'text': u'pangolin', u'type': u'GPE'}, {u'text': u'65 years of age', u'type': u'DATE'}, {u'text': u'NAC', u'type': u'ORG'}, {u'text': u'5th', u'type': u'ORDINAL'}]",58485
53573860,"PP1. Thanks. Great post.  Tying it all together so even dummies like me see it clearly !  Consider that and the France covid pass, Canada’s officials ignoring court orders and continuing their plan  The efforts here with Biden’s door to door data base and then the attempts in the UK and  What’s going on in Australia as we saw.  Sure we all knew it was happening  and had an idea how but this spells out the way the vaccine works and why they are pushing 5G","[{u'text': u'France', u'type': u'GPE'}, {u'text': u'Canada', u'type': u'GPE'}, {u'text': u'Biden', u'type': u'PERSON'}, {u'text': u'UK', u'type': u'GPE'}, {u'text': u'Australia', u'type': u'GPE'}, {u'text': u'5', u'type': u'CARDINAL'}]",58485
53649287,with an 5G antenna on top...,"[{u'text': u'5G antenna', u'type': u'QUANTITY'}]",11865
53666462,Anyone's 5G not working correctly tonight,"[{u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'tonight', u'type': u'TIME'}]",58485
53690496,If 5G is affecting birds in this way just imagine what it's doing to humanity.   https://my-store-11704844.creator-spring.com/   @TakeTheOath 🦅,"[{u'text': u'5', u'type': u'CARDINAL'}]",36181
53696113,"No not just the Wi-Fi connection, Anything Bluetooth 5G Anything that uses frequencies","[{u'text': u'5', u'type': u'CARDINAL'}]",58485
53762494,Not confirmed Presumably A Graphene cloud at a 5G tower,"[{u'text': u'5', u'type': u'CARDINAL'}]",135830
53777908,"5G overview and map.  Here is a direct link to global map, which include 5G map of Canada https://www.speedtest.net/ookla-5g-map","[{u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'Canada', u'type': u'GPE'}, {u'text': u'https://www.speedtest.net/ookla-5g-map', u'type': u'CARDINAL'}]",58485
53825969,"If I am getting a new cell phone or iPad, what is the recommendation regarding with 5G","[{u'text': u'iPad', u'type': u'ORG'}, {u'text': u'5', u'type': u'CARDINAL'}]",58485
53827191,"Their  vaccines,  together  with  the  5G  network, will eventually provide  this  capability.",[],11865
53896983,Very weird occurrences are happening with the navigation of birds... As all these Magpies have got caught on the fence. Some are suggesting it is to do with the 5G. If so imagine the potential damage to Humanity...,[],135783
53914234,There testing the high frequenties of the 5G installation near by,"[{u'text': u'5', u'type': u'CARDINAL'}]",135783
53969155,Synthetic Virus digitizes DNA linking humanity to the Matrix through 5G ‼️ @WeAreAwake💯,"[{u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'U0001f4af', u'type': u'PERSON'}]",11865
54059336,"Bottom Line, Jordan; I only discovered YOU and your channel after following those two via other seekers' posts.  Connections are key to all sales and it doesn't improve your image by berating your competition for attention.  I'll never pay to be a ""member"" of the ""insiders' club"" nor would I purchase any of the 5G and Prepper stuff being hawked on many of those channels.  In fact, I used to be able to start and watch a video all the way through and go onto the next.  Now I can't do other things while I watch because they are absolutely polluted with one infomercial after another and I have to stop what I'm doing to ""hit the skip ad button.""  Let the Rivers flow together and let your folks find out for themselves.  Stick to information and understand that when you initiate a session like this, it diminishes you as much as them.  Some folks are desperate to latch onto the debunkers because it reassures them that what they want to believe is truth.   The first place I heard this one was from Charlie:  ""When you're getting incoming, it's a pretty good indicator you're over the target.""","[{u'text': u'Jordan', u'type': u'GPE'}, {u'text': u'two', u'type': u'CARDINAL'}, {u'text': u'5', u'type': u'CARDINAL'}, {u'text': u'one', u'type': u'CARDINAL'}, {u'text': u'Stick', u'type': u'FAC'}, {u'text': u'first', u'type': u'ORDINAL'}, {u'text': u'Charlie', u'type': u'PERSON'}]",135830
